estudiante_id,curso_id,nombre_curso,valoracion,categoria
701,109,Redes Neuronales,5.0,Ciencia de Datos
109,105,Desarrollo Web Full Stack,1.0,Programación
24,106,Blockchain Fundamentals,1.0,Tecnología
10,105,Desarrollo Web Full Stack,4.0,Programación
481,107,Marketing Digital,2.0,Negocios
638,108,SQL Avanzado,2.0,Bases de Datos
533,104,Diseño UX/UI,5.0,Diseño
778,109,Redes Neuronales,4.0,Ciencia de Datos
752,108,SQL Avanzado,2.0,Bases de Datos
702,106,Blockchain Fundamentals,5.0,Tecnología
66,110,Big Data con Spark,4.0,Ciencia de Datos
791,101,Introducción a Python,1.0,Programación
986,101,Introducción a Python,4.0,Programación
229,107,Marketing Digital,2.0,Negocios
532,102,Machine Learning Básico,4.0,Ciencia de Datos
847,106,Blockchain Fundamentals,4.0,Tecnología
189,102,Machine Learning Básico,3.0,Ciencia de Datos
20,104,Diseño UX/UI,1.0,Diseño
143,102,Machine Learning Básico,3.0,Ciencia de Datos
605,105,Desarrollo Web Full Stack,3.0,Programación
440,106,Blockchain Fundamentals,3.0,Tecnología
630,107,Marketing Digital,2.0,Negocios
886,101,Introducción a Python,3.0,Programación
775,104,Diseño UX/UI,4.0,Diseño
212,107,Marketing Digital,1.0,Negocios
862,102,Machine Learning Básico,1.0,Ciencia de Datos
147,106,Blockchain Fundamentals,4.0,Tecnología
961,109,Redes Neuronales,3.0,Ciencia de Datos
655,106,Blockchain Fundamentals,2.0,Tecnología
231,106,Blockchain Fundamentals,2.0,Tecnología
592,102,Machine Learning Básico,4.0,Ciencia de Datos
276,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
739,110,Big Data con Spark,1.0,Ciencia de Datos
765,105,Desarrollo Web Full Stack,2.5,Programación
243,108,SQL Avanzado,4.0,Bases de Datos
190,102,Machine Learning Básico,2.0,Ciencia de Datos
758,108,SQL Avanzado,4.0,Bases de Datos
818,109,Redes Neuronales,4.0,Ciencia de Datos
153,105,Desarrollo Web Full Stack,4.0,Programación
623,107,Marketing Digital,4.0,Negocios
112,105,Desarrollo Web Full Stack,2.0,Programación
950,107,Marketing Digital,3.0,Negocios
957,106,Blockchain Fundamentals,5.0,Tecnología
894,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
280,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
249,105,Desarrollo Web Full Stack,3.0,Programación
78,107,Marketing Digital,5.0,Negocios
336,102,Machine Learning Básico,5.0,Ciencia de Datos
695,107,Marketing Digital,4.0,Negocios
993,106,Blockchain Fundamentals,5.0,Tecnología
111,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
133,104,Diseño UX/UI,5.0,Diseño
914,107,Marketing Digital,5.0,Negocios
687,107,Marketing Digital,1.0,Negocios
708,105,Desarrollo Web Full Stack,1.0,Programación
685,110,Big Data con Spark,3.0,Ciencia de Datos
208,104,Diseño UX/UI,5.0,Diseño
685,105,Desarrollo Web Full Stack,5.0,Programación
335,104,Diseño UX/UI,4.0,Diseño
685,107,Marketing Digital,3.0,Negocios
133,106,Blockchain Fundamentals,4.0,Tecnología
800,106,Blockchain Fundamentals,2.0,Tecnología
293,105,Desarrollo Web Full Stack,1.0,Programación
653,108,SQL Avanzado,4.0,Bases de Datos
759,108,SQL Avanzado,4.0,Bases de Datos
713,105,Desarrollo Web Full Stack,3.0,Programación
895,104,Diseño UX/UI,2.0,Diseño
566,110,Big Data con Spark,3.0,Ciencia de Datos
933,109,Redes Neuronales,5.0,Ciencia de Datos
523,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
550,107,Marketing Digital,5.0,Negocios
833,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
668,104,Diseño UX/UI,2.0,Diseño
694,105,Desarrollo Web Full Stack,1.0,Programación
655,106,Blockchain Fundamentals,1.0,Tecnología
443,101,Introducción a Python,3.0,Programación
288,109,Redes Neuronales,3.0,Ciencia de Datos
813,108,SQL Avanzado,3.0,Bases de Datos
666,105,Desarrollo Web Full Stack,3.0,Programación
933,109,Redes Neuronales,4.0,Ciencia de Datos
736,104,Diseño UX/UI,3.0,Diseño
243,105,Desarrollo Web Full Stack,3.0,Programación
408,108,SQL Avanzado,3.0,Bases de Datos
170,110,Big Data con Spark,2.0,Ciencia de Datos
82,109,Redes Neuronales,4.0,Ciencia de Datos
33,108,SQL Avanzado,3.0,Bases de Datos
896,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
868,104,Diseño UX/UI,2.0,Diseño
9,108,SQL Avanzado,3.0,Bases de Datos
657,101,Introducción a Python,1.0,Programación
788,106,Blockchain Fundamentals,4.0,Tecnología
27,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
508,110,Big Data con Spark,1.0,Ciencia de Datos
413,108,SQL Avanzado,1.0,Bases de Datos
21,107,Marketing Digital,1.0,Negocios
444,106,Blockchain Fundamentals,2.0,Tecnología
265,104,Diseño UX/UI,3.0,Diseño
804,110,Big Data con Spark,4.0,Ciencia de Datos
246,109,Redes Neuronales,1.0,Ciencia de Datos
69,109,Redes Neuronales,5.0,Ciencia de Datos
230,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
875,104,Diseño UX/UI,4.0,Diseño
299,105,Desarrollo Web Full Stack,2.0,Programación
223,109,Redes Neuronales,5.0,Ciencia de Datos
216,107,Marketing Digital,5.0,Negocios
169,109,Redes Neuronales,2.0,Ciencia de Datos
554,102,Machine Learning Básico,4.0,Ciencia de Datos
904,101,Introducción a Python,5.0,Programación
277,108,SQL Avanzado,2.0,Bases de Datos
466,108,SQL Avanzado,2.0,Bases de Datos
160,109,Redes Neuronales,5.0,Ciencia de Datos
161,104,Diseño UX/UI,2.0,Diseño
675,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
735,110,Big Data con Spark,4.0,Ciencia de Datos
546,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
167,108,SQL Avanzado,5.0,Bases de Datos
736,106,Blockchain Fundamentals,4.0,Tecnología
966,101,Introducción a Python,5.0,Programación
874,108,SQL Avanzado,1.0,Bases de Datos
31,105,Desarrollo Web Full Stack,2.0,Programación
128,106,Blockchain Fundamentals,1.0,Tecnología
869,104,Diseño UX/UI,2.0,Diseño
524,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
245,110,Big Data con Spark,5.0,Ciencia de Datos
163,107,Marketing Digital,5.0,Negocios
646,101,Introducción a Python,4.0,Programación
790,106,Blockchain Fundamentals,3.0,Tecnología
110,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
742,109,Redes Neuronales,1.0,Ciencia de Datos
34,104,Diseño UX/UI,1.0,Diseño
399,104,Diseño UX/UI,2.0,Diseño
220,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
761,110,Big Data con Spark,1.0,Ciencia de Datos
74,102,Machine Learning Básico,3.0,Ciencia de Datos
43,102,Machine Learning Básico,3.0,Ciencia de Datos
744,106,Blockchain Fundamentals,2.0,Tecnología
207,110,Big Data con Spark,1.0,Ciencia de Datos
763,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
369,110,Big Data con Spark,4.0,Ciencia de Datos
25,109,Redes Neuronales,5.0,Ciencia de Datos
516,109,Redes Neuronales,1.0,Ciencia de Datos
31,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
707,110,Big Data con Spark,2.0,Ciencia de Datos
657,110,Big Data con Spark,2.0,Ciencia de Datos
344,108,SQL Avanzado,3.0,Bases de Datos
471,107,Marketing Digital,2.0,Negocios
105,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
572,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
527,108,SQL Avanzado,5.0,Bases de Datos
931,105,Desarrollo Web Full Stack,3.0,Programación
923,108,SQL Avanzado,5.0,Bases de Datos
289,110,Big Data con Spark,1.0,Ciencia de Datos
657,110,Big Data con Spark,4.0,Ciencia de Datos
897,109,Redes Neuronales,1.0,Ciencia de Datos
692,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
901,104,Diseño UX/UI,1.0,Diseño
949,104,Diseño UX/UI,2.0,Diseño
285,108,SQL Avanzado,2.0,Bases de Datos
360,101,Introducción a Python,5.0,Programación
932,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
733,105,Desarrollo Web Full Stack,5.0,Programación
224,104,Diseño UX/UI,3.0,Diseño
524,104,Diseño UX/UI,1.0,Diseño
135,101,Introducción a Python,2.0,Programación
939,107,Marketing Digital,1.0,Negocios
187,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
22,106,Blockchain Fundamentals,3.0,Tecnología
477,102,Machine Learning Básico,2.0,Ciencia de Datos
758,110,Big Data con Spark,5.0,Ciencia de Datos
670,107,Marketing Digital,5.0,Negocios
376,110,Big Data con Spark,5.0,Ciencia de Datos
788,107,Marketing Digital,4.0,Negocios
917,105,Desarrollo Web Full Stack,1.0,Programación
399,101,Introducción a Python,3.0,Programación
447,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
636,102,Machine Learning Básico,5.0,Ciencia de Datos
49,106,Blockchain Fundamentals,5.0,Tecnología
118,105,Desarrollo Web Full Stack,1.0,Programación
973,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
397,107,Marketing Digital,4.0,Negocios
899,110,Big Data con Spark,1.5,Ciencia de Datos
97,108,SQL Avanzado,1.0,Bases de Datos
685,105,Desarrollo Web Full Stack,2.0,Programación
696,106,Blockchain Fundamentals,3.0,Tecnología
216,106,Blockchain Fundamentals,3.0,Tecnología
54,106,Blockchain Fundamentals,5.0,Tecnología
616,102,Machine Learning Básico,4.0,Ciencia de Datos
977,105,Desarrollo Web Full Stack,3.0,Programación
292,107,Marketing Digital,5.0,Negocios
942,104,Diseño UX/UI,1.0,Diseño
6,110,Big Data con Spark,1.0,Ciencia de Datos
110,104,Diseño UX/UI,4.0,Diseño
553,110,Big Data con Spark,2.0,Ciencia de Datos
564,106,Blockchain Fundamentals,4.0,Tecnología
959,110,Big Data con Spark,4.0,Ciencia de Datos
621,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
607,104,Diseño UX/UI,3.0,Diseño
156,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
155,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
572,110,Big Data con Spark,1.0,Ciencia de Datos
783,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
708,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
757,101,Introducción a Python,5.0,Programación
159,102,Machine Learning Básico,4.0,Ciencia de Datos
816,101,Introducción a Python,3.0,Programación
519,101,Introducción a Python,3.0,Programación
107,106,Blockchain Fundamentals,3.0,Tecnología
478,101,Introducción a Python,2.0,Programación
918,108,SQL Avanzado,5.0,Bases de Datos
309,110,Big Data con Spark,3.0,Ciencia de Datos
475,108,SQL Avanzado,4.0,Bases de Datos
136,105,Desarrollo Web Full Stack,5.0,Programación
811,105,Desarrollo Web Full Stack,3.0,Programación
31,107,Marketing Digital,3.0,Negocios
27,109,Redes Neuronales,1.0,Ciencia de Datos
97,101,Introducción a Python,2.0,Programación
476,105,Desarrollo Web Full Stack,1.0,Programación
212,101,Introducción a Python,2.0,Programación
498,104,Diseño UX/UI,2.0,Diseño
366,109,Redes Neuronales,4.0,Ciencia de Datos
713,102,Machine Learning Básico,1.0,Ciencia de Datos
826,110,Big Data con Spark,1.0,Ciencia de Datos
287,102,Machine Learning Básico,3.0,Ciencia de Datos
593,101,Introducción a Python,2.0,Programación
311,106,Blockchain Fundamentals,4.0,Tecnología
635,102,Machine Learning Básico,4.0,Ciencia de Datos
690,101,Introducción a Python,4.0,Programación
515,104,Diseño UX/UI,2.0,Diseño
21,105,Desarrollo Web Full Stack,2.0,Programación
120,109,Redes Neuronales,4.0,Ciencia de Datos
807,105,Desarrollo Web Full Stack,1.0,Programación
824,110,Big Data con Spark,1.0,Ciencia de Datos
602,108,SQL Avanzado,4.0,Bases de Datos
857,109,Redes Neuronales,2.5,Ciencia de Datos
496,110,Big Data con Spark,1.0,Ciencia de Datos
830,110,Big Data con Spark,3.0,Ciencia de Datos
219,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
550,106,Blockchain Fundamentals,5.0,Tecnología
815,106,Blockchain Fundamentals,5.0,Tecnología
846,105,Desarrollo Web Full Stack,2.0,Programación
62,107,Marketing Digital,4.0,Negocios
820,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
47,104,Diseño UX/UI,1.0,Diseño
89,107,Marketing Digital,4.0,Negocios
178,106,Blockchain Fundamentals,3.0,Tecnología
901,106,Blockchain Fundamentals,4.0,Tecnología
426,108,SQL Avanzado,5.0,Bases de Datos
486,109,Redes Neuronales,4.0,Ciencia de Datos
889,109,Redes Neuronales,4.0,Ciencia de Datos
15,109,Redes Neuronales,3.0,Ciencia de Datos
309,102,Machine Learning Básico,4.0,Ciencia de Datos
589,108,SQL Avanzado,3.0,Bases de Datos
205,104,Diseño UX/UI,5.0,Diseño
108,101,Introducción a Python,3.0,Programación
135,110,Big Data con Spark,1.5,Ciencia de Datos
298,107,Marketing Digital,4.0,Negocios
102,109,Redes Neuronales,5.0,Ciencia de Datos
616,105,Desarrollo Web Full Stack,2.0,Programación
404,102,Machine Learning Básico,3.0,Ciencia de Datos
942,107,Marketing Digital,1.0,Negocios
257,109,Redes Neuronales,5.0,Ciencia de Datos
398,105,Desarrollo Web Full Stack,5.0,Programación
736,106,Blockchain Fundamentals,1.0,Tecnología
789,109,Redes Neuronales,4.0,Ciencia de Datos
131,101,Introducción a Python,2.0,Programación
723,104,Diseño UX/UI,3.0,Diseño
488,109,Redes Neuronales,4.0,Ciencia de Datos
194,109,Redes Neuronales,1.0,Ciencia de Datos
79,104,Diseño UX/UI,4.0,Diseño
675,110,Big Data con Spark,3.0,Ciencia de Datos
246,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
436,101,Introducción a Python,2.0,Programación
19,108,SQL Avanzado,2.0,Bases de Datos
260,104,Diseño UX/UI,5.0,Diseño
826,109,Redes Neuronales,2.0,Ciencia de Datos
579,104,Diseño UX/UI,4.0,Diseño
202,108,SQL Avanzado,2.0,Bases de Datos
446,110,Big Data con Spark,3.0,Ciencia de Datos
843,109,Redes Neuronales,2.0,Ciencia de Datos
688,108,SQL Avanzado,1.0,Bases de Datos
143,105,Desarrollo Web Full Stack,3.0,Programación
516,105,Desarrollo Web Full Stack,1.0,Programación
633,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
192,105,Desarrollo Web Full Stack,2.0,Programación
658,107,Marketing Digital,4.0,Negocios
722,106,Blockchain Fundamentals,3.0,Tecnología
556,102,Machine Learning Básico,2.0,Ciencia de Datos
930,107,Marketing Digital,1.0,Negocios
567,110,Big Data con Spark,5.0,Ciencia de Datos
129,106,Blockchain Fundamentals,1.0,Tecnología
137,107,Marketing Digital,1.0,Negocios
355,105,Desarrollo Web Full Stack,4.0,Programación
146,101,Introducción a Python,4.0,Programación
87,104,Diseño UX/UI,1.0,Diseño
832,108,SQL Avanzado,5.0,Bases de Datos
588,101,Introducción a Python,1.0,Programación
466,106,Blockchain Fundamentals,2.0,Tecnología
128,105,Desarrollo Web Full Stack,2.0,Programación
573,108,SQL Avanzado,3.0,Bases de Datos
579,106,Blockchain Fundamentals,2.0,Tecnología
83,107,Marketing Digital,3.0,Negocios
292,105,Desarrollo Web Full Stack,1.0,Programación
886,110,Big Data con Spark,5.0,Ciencia de Datos
804,108,SQL Avanzado,1.0,Bases de Datos
474,105,Desarrollo Web Full Stack,2.0,Programación
271,106,Blockchain Fundamentals,3.0,Tecnología
415,108,SQL Avanzado,5.0,Bases de Datos
405,101,Introducción a Python,1.0,Programación
241,108,SQL Avanzado,2.0,Bases de Datos
444,102,Machine Learning Básico,4.0,Ciencia de Datos
509,102,Machine Learning Básico,2.0,Ciencia de Datos
362,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
647,110,Big Data con Spark,3.0,Ciencia de Datos
346,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
605,106,Blockchain Fundamentals,1.0,Tecnología
407,104,Diseño UX/UI,5.0,Diseño
603,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
189,108,SQL Avanzado,2.0,Bases de Datos
873,108,SQL Avanzado,5.0,Bases de Datos
963,104,Diseño UX/UI,2.0,Diseño
706,104,Diseño UX/UI,5.0,Diseño
207,101,Introducción a Python,5.0,Programación
682,101,Introducción a Python,3.0,Programación
819,107,Marketing Digital,5.0,Negocios
77,101,Introducción a Python,1.0,Programación
526,110,Big Data con Spark,3.0,Ciencia de Datos
238,108,SQL Avanzado,1.0,Bases de Datos
432,110,Big Data con Spark,5.0,Ciencia de Datos
740,109,Redes Neuronales,4.0,Ciencia de Datos
650,108,SQL Avanzado,3.0,Bases de Datos
823,107,Marketing Digital,2.0,Negocios
355,102,Machine Learning Básico,1.0,Ciencia de Datos
559,101,Introducción a Python,4.0,Programación
658,102,Machine Learning Básico,4.0,Ciencia de Datos
663,105,Desarrollo Web Full Stack,2.0,Programación
72,102,Machine Learning Básico,2.0,Ciencia de Datos
581,101,Introducción a Python,4.0,Programación
454,107,Marketing Digital,5.0,Negocios
915,108,SQL Avanzado,5.0,Bases de Datos
577,106,Blockchain Fundamentals,3.0,Tecnología
79,104,Diseño UX/UI,2.0,Diseño
512,110,Big Data con Spark,1.0,Ciencia de Datos
599,101,Introducción a Python,3.0,Programación
836,105,Desarrollo Web Full Stack,1.0,Programación
735,106,Blockchain Fundamentals,2.0,Tecnología
822,102,Machine Learning Básico,3.0,Ciencia de Datos
234,106,Blockchain Fundamentals,4.0,Tecnología
15,104,Diseño UX/UI,1.0,Diseño
112,106,Blockchain Fundamentals,3.0,Tecnología
826,101,Introducción a Python,5.0,Programación
448,110,Big Data con Spark,2.0,Ciencia de Datos
287,102,Machine Learning Básico,4.0,Ciencia de Datos
106,102,Machine Learning Básico,3.0,Ciencia de Datos
653,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
152,109,Redes Neuronales,5.0,Ciencia de Datos
952,106,Blockchain Fundamentals,5.0,Tecnología
163,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
837,106,Blockchain Fundamentals,1.0,Tecnología
753,108,SQL Avanzado,2.0,Bases de Datos
237,105,Desarrollo Web Full Stack,5.0,Programación
310,106,Blockchain Fundamentals,1.0,Tecnología
771,106,Blockchain Fundamentals,3.0,Tecnología
203,109,Redes Neuronales,4.0,Ciencia de Datos
125,106,Blockchain Fundamentals,1.0,Tecnología
793,104,Diseño UX/UI,2.0,Diseño
465,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
293,101,Introducción a Python,5.0,Programación
625,104,Diseño UX/UI,1.0,Diseño
839,110,Big Data con Spark,3.0,Ciencia de Datos
52,106,Blockchain Fundamentals,3.0,Tecnología
567,104,Diseño UX/UI,2.0,Diseño
539,109,Redes Neuronales,1.0,Ciencia de Datos
41,110,Big Data con Spark,2.0,Ciencia de Datos
162,104,Diseño UX/UI,1.0,Diseño
979,106,Blockchain Fundamentals,2.0,Tecnología
783,101,Introducción a Python,4.0,Programación
85,108,SQL Avanzado,2.0,Bases de Datos
138,102,Machine Learning Básico,2.0,Ciencia de Datos
713,108,SQL Avanzado,3.5,Bases de Datos
225,104,Diseño UX/UI,3.0,Diseño
554,102,Machine Learning Básico,4.0,Ciencia de Datos
134,105,Desarrollo Web Full Stack,2.0,Programación
810,102,Machine Learning Básico,1.0,Ciencia de Datos
987,110,Big Data con Spark,2.0,Ciencia de Datos
168,108,SQL Avanzado,1.0,Bases de Datos
145,104,Diseño UX/UI,2.0,Diseño
588,101,Introducción a Python,1.0,Programación
701,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
578,108,SQL Avanzado,5.0,Bases de Datos
123,107,Marketing Digital,5.0,Negocios
112,101,Introducción a Python,3.0,Programación
391,104,Diseño UX/UI,3.0,Diseño
367,102,Machine Learning Básico,4.0,Ciencia de Datos
527,107,Marketing Digital,2.0,Negocios
952,104,Diseño UX/UI,1.0,Diseño
264,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
200,102,Machine Learning Básico,1.0,Ciencia de Datos
964,106,Blockchain Fundamentals,3.0,Tecnología
99,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
797,110,Big Data con Spark,4.0,Ciencia de Datos
814,102,Machine Learning Básico,1.0,Ciencia de Datos
815,108,SQL Avanzado,2.0,Bases de Datos
387,107,Marketing Digital,3.0,Negocios
586,102,Machine Learning Básico,4.0,Ciencia de Datos
636,106,Blockchain Fundamentals,3.0,Tecnología
973,109,Redes Neuronales,2.0,Ciencia de Datos
724,105,Desarrollo Web Full Stack,4.0,Programación
78,108,SQL Avanzado,5.0,Bases de Datos
792,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
982,102,Machine Learning Básico,2.0,Ciencia de Datos
51,108,SQL Avanzado,3.0,Bases de Datos
384,107,Marketing Digital,2.0,Negocios
206,110,Big Data con Spark,1.0,Ciencia de Datos
381,108,SQL Avanzado,1.0,Bases de Datos
311,107,Marketing Digital,2.0,Negocios
533,110,Big Data con Spark,1.0,Ciencia de Datos
153,108,SQL Avanzado,1.0,Bases de Datos
701,106,Blockchain Fundamentals,4.0,Tecnología
516,102,Machine Learning Básico,5.0,Ciencia de Datos
171,104,Diseño UX/UI,5.0,Diseño
253,105,Desarrollo Web Full Stack,5.0,Programación
516,101,Introducción a Python,2.0,Programación
632,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
137,107,Marketing Digital,1.0,Negocios
45,102,Machine Learning Básico,1.0,Ciencia de Datos
554,109,Redes Neuronales,3.0,Ciencia de Datos
89,110,Big Data con Spark,5.0,Ciencia de Datos
954,104,Diseño UX/UI,2.0,Diseño
291,106,Blockchain Fundamentals,3.0,Tecnología
251,109,Redes Neuronales,3.0,Ciencia de Datos
306,108,SQL Avanzado,5.0,Bases de Datos
199,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
401,101,Introducción a Python,5.0,Programación
477,110,Big Data con Spark,5.0,Ciencia de Datos
312,109,Redes Neuronales,2.0,Ciencia de Datos
518,105,Desarrollo Web Full Stack,2.0,Programación
459,109,Redes Neuronales,1.0,Ciencia de Datos
777,108,SQL Avanzado,4.0,Bases de Datos
954,108,SQL Avanzado,3.0,Bases de Datos
269,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
864,101,Introducción a Python,4.0,Programación
850,102,Machine Learning Básico,5.0,Ciencia de Datos
859,105,Desarrollo Web Full Stack,4.0,Programación
337,109,Redes Neuronales,4.0,Ciencia de Datos
773,107,Marketing Digital,2.0,Negocios
568,102,Machine Learning Básico,3.0,Ciencia de Datos
986,105,Desarrollo Web Full Stack,5.0,Programación
540,102,Machine Learning Básico,2.0,Ciencia de Datos
212,104,Diseño UX/UI,5.0,Diseño
24,106,Blockchain Fundamentals,2.0,Tecnología
1000,107,Marketing Digital,5.0,Negocios
442,104,Diseño UX/UI,2.0,Diseño
895,109,Redes Neuronales,2.0,Ciencia de Datos
177,108,SQL Avanzado,2.0,Bases de Datos
527,109,Redes Neuronales,1.0,Ciencia de Datos
279,102,Machine Learning Básico,5.0,Ciencia de Datos
923,105,Desarrollo Web Full Stack,1.0,Programación
64,102,Machine Learning Básico,2.0,Ciencia de Datos
64,110,Big Data con Spark,2.0,Ciencia de Datos
870,101,Introducción a Python,3.0,Programación
141,104,Diseño UX/UI,4.0,Diseño
496,110,Big Data con Spark,3.0,Ciencia de Datos
832,105,Desarrollo Web Full Stack,2.0,Programación
802,107,Marketing Digital,1.0,Negocios
140,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
842,101,Introducción a Python,2.0,Programación
744,107,Marketing Digital,1.0,Negocios
906,104,Diseño UX/UI,4.0,Diseño
887,101,Introducción a Python,2.0,Programación
505,102,Machine Learning Básico,1.0,Ciencia de Datos
39,106,Blockchain Fundamentals,4.0,Tecnología
179,101,Introducción a Python,4.0,Programación
469,110,Big Data con Spark,4.0,Ciencia de Datos
453,101,Introducción a Python,1.0,Programación
309,106,Blockchain Fundamentals,5.0,Tecnología
770,109,Redes Neuronales,5.0,Ciencia de Datos
251,105,Desarrollo Web Full Stack,2.0,Programación
681,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
687,105,Desarrollo Web Full Stack,2.0,Programación
827,104,Diseño UX/UI,3.0,Diseño
731,102,Machine Learning Básico,5.0,Ciencia de Datos
266,102,Machine Learning Básico,2.0,Ciencia de Datos
527,109,Redes Neuronales,2.0,Ciencia de Datos
406,108,SQL Avanzado,1.0,Bases de Datos
975,108,SQL Avanzado,5.0,Bases de Datos
469,106,Blockchain Fundamentals,1.0,Tecnología
813,108,SQL Avanzado,2.0,Bases de Datos
918,109,Redes Neuronales,5.0,Ciencia de Datos
547,102,Machine Learning Básico,2.0,Ciencia de Datos
645,109,Redes Neuronales,5.0,Ciencia de Datos
658,110,Big Data con Spark,2.0,Ciencia de Datos
949,107,Marketing Digital,4.0,Negocios
423,102,Machine Learning Básico,3.0,Ciencia de Datos
672,108,SQL Avanzado,4.0,Bases de Datos
865,108,SQL Avanzado,3.0,Bases de Datos
547,105,Desarrollo Web Full Stack,3.0,Programación
239,105,Desarrollo Web Full Stack,1.0,Programación
914,102,Machine Learning Básico,4.0,Ciencia de Datos
656,104,Diseño UX/UI,1.0,Diseño
674,109,Redes Neuronales,2.0,Ciencia de Datos
792,101,Introducción a Python,5.0,Programación
117,109,Redes Neuronales,4.0,Ciencia de Datos
676,102,Machine Learning Básico,2.5,Ciencia de Datos
67,108,SQL Avanzado,3.0,Bases de Datos
326,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
684,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
329,107,Marketing Digital,5.0,Negocios
946,109,Redes Neuronales,5.0,Ciencia de Datos
519,109,Redes Neuronales,4.0,Ciencia de Datos
601,101,Introducción a Python,4.0,Programación
646,102,Machine Learning Básico,5.0,Ciencia de Datos
911,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
184,107,Marketing Digital,1.0,Negocios
872,104,Diseño UX/UI,2.0,Diseño
622,102,Machine Learning Básico,2.0,Ciencia de Datos
254,106,Blockchain Fundamentals,4.0,Tecnología
998,102,Machine Learning Básico,4.0,Ciencia de Datos
531,104,Diseño UX/UI,5.0,Diseño
919,109,Redes Neuronales,3.0,Ciencia de Datos
98,108,SQL Avanzado,3.0,Bases de Datos
809,110,Big Data con Spark,4.0,Ciencia de Datos
576,104,Diseño UX/UI,3.0,Diseño
458,106,Blockchain Fundamentals,2.0,Tecnología
749,109,Redes Neuronales,4.0,Ciencia de Datos
890,104,Diseño UX/UI,3.0,Diseño
576,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
318,109,Redes Neuronales,4.0,Ciencia de Datos
89,110,Big Data con Spark,5.0,Ciencia de Datos
807,105,Desarrollo Web Full Stack,1.0,Programación
402,105,Desarrollo Web Full Stack,2.0,Programación
506,109,Redes Neuronales,2.0,Ciencia de Datos
720,102,Machine Learning Básico,3.0,Ciencia de Datos
257,109,Redes Neuronales,2.0,Ciencia de Datos
875,104,Diseño UX/UI,5.0,Diseño
48,107,Marketing Digital,1.0,Negocios
19,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
56,105,Desarrollo Web Full Stack,1.0,Programación
92,102,Machine Learning Básico,1.0,Ciencia de Datos
79,106,Blockchain Fundamentals,1.0,Tecnología
283,107,Marketing Digital,5.0,Negocios
160,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
156,108,SQL Avanzado,2.0,Bases de Datos
468,109,Redes Neuronales,5.0,Ciencia de Datos
462,106,Blockchain Fundamentals,5.0,Tecnología
666,107,Marketing Digital,1.0,Negocios
